"sourceCollection","id","model","mediaType","title","prompt","authorName","authorUsername","likes","views","retweets","postedAt","cdnImage","cdnImages","rawImage","rawImages","sourceUrl"
"images","community_de725e23-4dcd-4923-98a8-cafa475aa49f","GPT Image","image","Create a modern street style Persian cultural event poste...","Create a modern street style Persian cultural event poster for an Instagram post.Canvas:Vertical Instagram poster format 1080x1350 pixels.High-resolution professional graphic design.Concept:A contemporary street culture poster for a creative book exchange event in an urban café bookstore.The atmosphere should feel young, energetic, social, artistic, and community-driven.Mix street art culture with literary culture.Visual style:Modern street poster design.Inspired by urban art, independent magazines, street typography, underground culture posters, contemporary graphic design, and creative city events.Use:- bold typography- asymmetric composition- layered graphic elements- sticker-style details- abstract graffiti-inspired shapes- rough paper textures- torn paper effects- urban poster layering- hand-drawn graphic accentsDo NOT make it messy.Keep it professional, clean, and premium.COLOR PALETTE:Main background:Charcoal black and textured paper whiteAccent colors:Neon yellowElectric blueBrick redLimited acid green detailsThe color combination should feel energetic, urban, modern, and eye-catching.Avoid traditional vintage colors.Avoid soft café beige palettes.IMPORTANT TEXT RULES:- Persian text must appear exactly as provided.- No punctuation marks before or after titles.- No quotation marks.- No extra symbols.- No random words.- No English text.- Persian letters must remain clear and readable.Main title (largest visual element):کتابت را بیاور، کتابی ببرSubtitle:کتابی که دوست داشتی را به دیگری بسپار و داستانی تازه پیدا کنDescription:یک دورهمی صمیمی برای دوستداران کتابکتاب‌هایت را بیاور، کتاب تازه پیدا کنEvent details:دوشنبه ۲۹ تیر ۱۴۰۵ساعت ۱۹ تا ۲۲کافه کتاب هزاردستانPrize section:هدیه ویژه برای یک شرکت کننده که بیشترین تبادل کتاب را داشته باشد۱۰٪ تخفیف خرید کتابBottom tagline:تعویض کتاب | گفت‌وگو | قهوه | کتابVisual elements:Include modern street-inspired illustrations:- open book drawn like a street poster icon- coffee cup with urban graphic style- books stacked like city blocks- hands exchanging books- abstract graffiti shapes- stickers and contemporary symbols related to reading cultureLayout:Bold urban composition.Large Persian headline dominating the poster.Dynamic angles and unexpected placement.Strong contrast.Modern editorial street design.Suitable for Instagram and a young cultural audience.Typography:Use bold modern Persian typography inspired by street posters.Strong thick letters.High readability.Mix large headline typography with smaller information blocks.Final result:A professional modern street culture poster for a trendy urban bookstore café event.It should feel like a collaboration between a street artist and a graphic designer.Creative, youthful, memorable, and premium.No random text.No extra punctuation.","Ehsan Rohani","user_40d24b78","0","0","0","3h","images/community_de725e23-4dcd-4923-98a8-cafa475aa49f/0.webp","[""images/community_de725e23-4dcd-4923-98a8-cafa475aa49f/0.webp""]","https://raw.githubusercontent.com/mrslimslim/awesome-prompt/main/images/community_de725e23-4dcd-4923-98a8-cafa475aa49f/0.webp","[""https://raw.githubusercontent.com/mrslimslim/awesome-prompt/main/images/community_de725e23-4dcd-4923-98a8-cafa475aa49f/0.webp""]","https://x.com/user_40d24b78/status/community_de725e23-4dcd-4923-98a8-cafa475aa49f"
"images","community_dd1d8b3b-a4c4-458f-8134-1ccd4a5cd1f9","GPT Image","image","Ultra realistic cinematic portrait of a beautiful young w...","Ultra realistic cinematic portrait of a beautiful young woman wearing a rich deep crimson red silk saree with a matching sleeveless blouse featuring subtle floral jacquard embroidery and a muted gold border. She is standing beside an intricately carved ivory stone pillar in a heritage palace corridor during golden hour, gazing softly into the distance with a calm, dreamy expression. Her hair is styled in a neat low bun adorned with a single fresh red rose, with a few loose curled strands framing her face. Smooth glowing natural skin, expressive brown eyes, soft pink lips, minimal makeup. Warm sunlight passes through ornate carved jali patterns, casting intricate floral shadows across her face, neck, shoulders, blouse, and saree. Soft cinematic backlight, creamy bokeh, shallow depth of field, luxurious heritage architecture blurred in the background, elegant composition, warm golden color grading, highly detailed silk texture, photorealistic skin, natural facial proportions, HDR, 8K, DSLR quality, 85mm portrait lens, f/1.8, ultra sharp focus on the face, premium editorial fashion photography, vertical 9:16.","Pinky Pinky","user_8c22de9f","0","0","0","3h","images/community_dd1d8b3b-a4c4-458f-8134-1ccd4a5cd1f9/0.webp","[""images/community_dd1d8b3b-a4c4-458f-8134-1ccd4a5cd1f9/0.webp""]","https://raw.githubusercontent.com/mrslimslim/awesome-prompt/main/images/community_dd1d8b3b-a4c4-458f-8134-1ccd4a5cd1f9/0.webp","[""https://raw.githubusercontent.com/mrslimslim/awesome-prompt/main/images/community_dd1d8b3b-a4c4-458f-8134-1ccd4a5cd1f9/0.webp""]","https://x.com/user_8c22de9f/status/community_dd1d8b3b-a4c4-458f-8134-1ccd4a5cd1f9"
"images","community_efcf8f43-5a57-4b4b-8d89-b3ab77f3db6b","Midjourney","image","Art by Victoria Frances happy smile young fantasy girl in...","Art by Victoria Frances happy smile young fantasy girl in Paris in a coffee shop with shorts and top on Holliday sunshine in the blue  in the sky,","Simon","user_6c954491","0","0","0","3h","images/community_efcf8f43-5a57-4b4b-8d89-b3ab77f3db6b/0.webp","[""images/community_efcf8f43-5a57-4b4b-8d89-b3ab77f3db6b/0.webp"",""images/community_efcf8f43-5a57-4b4b-8d89-b3ab77f3db6b/1.webp"",""images/community_efcf8f43-5a57-4b4b-8d89-b3ab77f3db6b/2.webp"",""images/community_efcf8f43-5a57-4b4b-8d89-b3ab77f3db6b/3.webp""]","https://raw.githubusercontent.com/mrslimslim/awesome-prompt/main/images/community_efcf8f43-5a57-4b4b-8d89-b3ab77f3db6b/0.webp","[""https://raw.githubusercontent.com/mrslimslim/awesome-prompt/main/images/community_efcf8f43-5a57-4b4b-8d89-b3ab77f3db6b/0.webp"",""https://raw.githubusercontent.com/mrslimslim/awesome-prompt/main/images/community_efcf8f43-5a57-4b4b-8d89-b3ab77f3db6b/1.webp"",""https://raw.githubusercontent.com/mrslimslim/awesome-prompt/main/images/community_efcf8f43-5a57-4b4b-8d89-b3ab77f3db6b/2.webp"",""https://raw.githubusercontent.com/mrslimslim/awesome-prompt/main/images/community_efcf8f43-5a57-4b4b-8d89-b3ab77f3db6b/3.webp""]","https://x.com/user_6c954491/status/community_efcf8f43-5a57-4b4b-8d89-b3ab77f3db6b"
"images","community_d900e410-3d91-4f51-b9fe-e1a8f2e376fe","GPT Image","image","Redraw the uploaded image by converting it into a stylize...","Redraw the uploaded image by converting it into a stylized vector-meets-3D digital caricature illustration while preserving the exact facial identity and recognizable features of the reference person. Create an upward-angled close-up portrait with the character looking up and slightly to the side, featuring wide, funny, exaggerated eyes, thick arched black eyebrows, a large distinctive nose, a small cheek mole, and an elongated neck. Render the artwork in a sharp, geometric, modern 3D graphic art style with clean angular planes, smooth gradients, soft shadows, blocky geometric black hair, and bold cinematic lighting. Isolate the character against a vibrant solid crimson-red studio background. Minimalist, premium graphic design aesthetic with crisp edges, high detail, and professional quality. 300 DPI.","Kareem Elsayed","user_f8a02613","0","0","0","3h","images/community_d900e410-3d91-4f51-b9fe-e1a8f2e376fe/0.webp","[""images/community_d900e410-3d91-4f51-b9fe-e1a8f2e376fe/0.webp""]","https://raw.githubusercontent.com/mrslimslim/awesome-prompt/main/images/community_d900e410-3d91-4f51-b9fe-e1a8f2e376fe/0.webp","[""https://raw.githubusercontent.com/mrslimslim/awesome-prompt/main/images/community_d900e410-3d91-4f51-b9fe-e1a8f2e376fe/0.webp""]","https://x.com/user_f8a02613/status/community_d900e410-3d91-4f51-b9fe-e1a8f2e376fe"
"images","community_4461cb95-6748-4232-99cc-3d23b67c0b63","GPT Image","image","Create a square product ad for [Brand Name] in a visually...","Create a square product ad for [Brand Name] in a visually striking blend of 1980s anime style and American comic book aesthetics. Depict the product with dynamic composition, dramatic lighting, and rich detail, evoking themes suitable for the brand's identity. Incorporate distinct, symbolic elements around the product to represent each core trait, avoiding repeating or generic visuals. Match the overall tone, color palette, and energy to the brand's unique identity, balancing the stylized emotion of retro anime with the boldness of Western comics. Add a witty or poetic tagline at the top in the brand's voice. Place a minimal, small styled brand logo at the bottom.","Kareem Elsayed","user_f8a02613","0","0","0","3h","images/community_4461cb95-6748-4232-99cc-3d23b67c0b63/0.webp","[""images/community_4461cb95-6748-4232-99cc-3d23b67c0b63/0.webp""]","https://raw.githubusercontent.com/mrslimslim/awesome-prompt/main/images/community_4461cb95-6748-4232-99cc-3d23b67c0b63/0.webp","[""https://raw.githubusercontent.com/mrslimslim/awesome-prompt/main/images/community_4461cb95-6748-4232-99cc-3d23b67c0b63/0.webp""]","https://x.com/user_f8a02613/status/community_4461cb95-6748-4232-99cc-3d23b67c0b63"
"images","community_86e232d3-3678-4391-904a-e681d5f8da0c","GPT Image","image","一位二十岁左右的古典少女，肤若凝脂，五官精致柔和，杏眸清澈温润，长而浓密的睫毛，鼻梁秀挺，唇色自然水润，淡粉胭脂，...","一位二十岁左右的古典少女，肤若凝脂，五官精致柔和，杏眸清澈温润，长而浓密的睫毛，鼻梁秀挺，唇色自然水润，淡粉胭脂，白皙细腻肌肤透出轻柔光泽，乌黑及腰长发自然披散，几缕发丝轻轻垂落脸颊，佩戴白玉花枝发簪、流苏玉坠步摇，浅青白渐变轻纱襦裙，半透明真丝外披，轻薄纱袖层层叠叠，刺绣暗纹若隐若现，整体气质清冷、空灵、纯净，仿佛误入凡尘的仙子。人物双手轻轻展开一卷古朴竹简，低头静静阅读，眼神柔和专注，嘴角带着若有若无的浅笑，神情宁静，没有刻意摆拍感，动作自然舒展，衣袖随着微风轻轻扬起，发丝缓缓飘动，充满安静而治愈的氛围。【场景设计】置身于春日盛开的梨花庭院，大片洁白梨花包围人物，近景花枝形成天然取景框，中景为古典园林、小桥流水、白墙黛瓦，远景亭台楼阁隐藏于淡淡春雾之中，空气中漂浮细小花瓣与微弱尘埃颗粒，整体空间具有丰富纵深感，画面干净纯净，没有任何现代元素。【电影级自然光影（重点）】清晨柔和阳光从人物右后上方约35°方向缓缓照射，阳光首先穿过繁密梨花枝条、树叶、花瓣与枝叶缝隙，再自然投射到人物身上，形成真实树叶筛光（Dappled Light）。人物额头、眉骨、眼睫、鼻梁、面颊、嘴唇、锁骨、肩颈、胸前、手背、手指以及透明薄纱衣料上布满大小不一、形状随机、自然破碎的树影光斑，碎光与阴影交织，边缘柔和但具有明显光比，高光柔润不过曝，阴影细节丰富，人物五官因光影层次更加立体。天空阴天漫反射仅作为基础环境补光，不参与主体塑形，主体完全依靠树叶筛下的定向阳光完成光影塑造，背景亮度略高于主体约0.3EV，主体整体曝光降低约0.5EV，避免画面整体泛白，保留电影级层次与真实空气感。透明真丝薄纱不会整体发光，仅在阳光照射区域产生真实透射散射，受光位置呈现柔和丝绸高光，背光区域自然进入柔软阴影，纱料随着褶皱产生连续光影变化，真实呈现丝绸半透明质感，而非均匀泛白。人物皮肤呈现真实次表面散射（Subsurface Scattering），阳光透过耳廓、手指边缘与薄纱边缘形成细腻透光效果，使皮肤拥有自然生命力，空气中的微粒轻柔散射阳光，营造真实电影级空气透视。【镜头语言】85mm电影定焦镜头，中近景半身构图，略高机位约15°俯拍，主体位于黄金分割点，前景梨花大面积虚化形成自然包裹感，中景人物完全清晰，背景园林轻柔虚化，焦点精准锁定眼睛，浅景深，大光圈f/1.8，背景形成自然奶油散景，人物与环境拥有丰富空间层次。镜头采用电影摄影构图，前景、中景、背景三层空间递进，枝叶自然遮挡形成画框式构图，画面具有真实纪录片般的呼吸感，没有刻意商业摆拍痕迹。【画面氛围】整体色调偏冷白青色，融合极浅青绿色与暖金色阳光，高级电影色彩，空气通透，仙气弥漫但不过度梦幻，画面宁静、治愈、空灵，具有东方诗意美学与电影质感。树叶筛光、自然投影、碎影光斑、dappled sunlight、leaf shadow projection、directional sunlight、soft shadow contrast、cinematic natural lighting、subtle highlight rolloff、rich shadow details、volumetric sunlight、real optical projection、global illumination、natural bounce light、ambient occlusion、subsurface scattering、cinematic photography、masterpiece、best quality、ultra detailed、8K、HDR、photorealistic","Hải Đăng","user_0c1ed0be","0","0","0","6h","images/community_86e232d3-3678-4391-904a-e681d5f8da0c/0.webp","[""images/community_86e232d3-3678-4391-904a-e681d5f8da0c/0.webp""]","https://raw.githubusercontent.com/mrslimslim/awesome-prompt/main/images/community_86e232d3-3678-4391-904a-e681d5f8da0c/0.webp","[""https://raw.githubusercontent.com/mrslimslim/awesome-prompt/main/images/community_86e232d3-3678-4391-904a-e681d5f8da0c/0.webp""]","https://x.com/user_0c1ed0be/status/community_86e232d3-3678-4391-904a-e681d5f8da0c"
"images","community_db0542b9-18e3-4354-934e-4e0bcfb65b9e","GPT Image","image","Oversized Retro Style thick frame Aviator glasses with re...","Oversized Retro Style thick frame Aviator glasses with red lenses.","o_0","user_714a8977","0","0","0","6h","images/community_db0542b9-18e3-4354-934e-4e0bcfb65b9e/0.webp","[""images/community_db0542b9-18e3-4354-934e-4e0bcfb65b9e/0.webp""]","https://raw.githubusercontent.com/mrslimslim/awesome-prompt/main/images/community_db0542b9-18e3-4354-934e-4e0bcfb65b9e/0.webp","[""https://raw.githubusercontent.com/mrslimslim/awesome-prompt/main/images/community_db0542b9-18e3-4354-934e-4e0bcfb65b9e/0.webp""]","https://x.com/user_714a8977/status/community_db0542b9-18e3-4354-934e-4e0bcfb65b9e"
"images","community_d692dfc2-1b70-4408-8542-a0c203363717","Z Image Turbo","image","((masterpiece)), anime-style portrait, upper body, woman ...","((masterpiece)), anime-style portrait, upper body, woman with hair dissolving into ethereal abstract smoke and light trails, cosmic sparkles around, surreal lighting, ultra sharp face focus, 8k resolution, masterpiece,highres,best quality, very aesthetic, absurdres, newest, highly-detailed, intricate and beautiful,detailed light,(highly detailed),(ultra-detailed),((extremely detailed)),(high resolution),((motion traces, dynamic traces, movement traces)),((dynamic pose, dynamic view, dynamic angle, smoke aura flow, energy flow, atmosphere particles glow fog, rising particles, glowing particles)), floating long hair,cinematic photo,cinematic_angle,perfect eyes,detailed eyes,perfect face, detail face,fine fabric detail,sharp focus,1girl,solo,black hair,long hair,rabbit hair,Chinese clothes, dark blue hanfu,serious,pale gray eyes,upper body,Beautiful girl, lips,makeup,lipstick,seiza,upper body,floating Chinese calligraphy,","Bounty","user_a7281a2e","0","0","0","6h","images/community_d692dfc2-1b70-4408-8542-a0c203363717/0.webp","[""images/community_d692dfc2-1b70-4408-8542-a0c203363717/0.webp""]","https://raw.githubusercontent.com/mrslimslim/awesome-prompt/main/images/community_d692dfc2-1b70-4408-8542-a0c203363717/0.webp","[""https://raw.githubusercontent.com/mrslimslim/awesome-prompt/main/images/community_d692dfc2-1b70-4408-8542-a0c203363717/0.webp""]","https://x.com/user_a7281a2e/status/community_d692dfc2-1b70-4408-8542-a0c203363717"
"images","community_e4a3df24-cf79-4447-b4cc-7e2604e0f2fd","GPT Image","image","设计一张宠物电商平台的banner图","设计一张宠物电商平台的banner图","user_8f3dd490","user_8f3dd490","0","0","0","6h","images/community_e4a3df24-cf79-4447-b4cc-7e2604e0f2fd/0.webp","[""images/community_e4a3df24-cf79-4447-b4cc-7e2604e0f2fd/0.webp""]","https://raw.githubusercontent.com/mrslimslim/awesome-prompt/main/images/community_e4a3df24-cf79-4447-b4cc-7e2604e0f2fd/0.webp","[""https://raw.githubusercontent.com/mrslimslim/awesome-prompt/main/images/community_e4a3df24-cf79-4447-b4cc-7e2604e0f2fd/0.webp""]","https://x.com/user_8f3dd490/status/community_e4a3df24-cf79-4447-b4cc-7e2604e0f2fd"
"images","community_45467a10-63cb-4748-bf7a-aeef9b2ff899","GPT Image","image","A highly detailed ultra-realistic miniature comedy dioram...","A highly detailed ultra-realistic miniature comedy diorama featuring a tiny adult man on a giant wooden tabletop. Create a vertical 5-panel comic strip with seamless cinematic storytelling. Warm cozy indoor lighting, shallow depth of field, macro photography, hyper-realistic textures, photorealistic skin, realistic fabric folds, dramatic facial expressions, Pixar-like humor blended with realistic photography. Panel 1: A tiny sleepy man peacefully sleeping in a miniature wooden bed under a soft blanket. A giant vintage black digital alarm clock showing 06:30 stands beside the bed, ringing loudly. A rope is tied from the alarm clock to the man's waist. White hand-drawn comic doodles: ""Zzz"", ""RING! RING! RING!"", motion lines. Panel 2: The alarm clock violently pulls the rope, dragging the tiny man halfway out of bed across the blanket. The man desperately reaches toward the bed while yelling with an exaggerated funny expression. Dynamic action, stretched pose, motion blur, comic energy. Panel 3: The man sits on the edge of the bed, sleepy, messy hair, wearing a burgundy T-shirt, plaid pajama pants, and bunny slippers. The alarm clock now has tiny cartoon arms and legs, holding a megaphone and pointing forward like a strict boss yelling orders. White doodles around both characters. Panel 4: The tiny man clings desperately to a giant armchair while the anthropomorphic alarm clock pulls him away with the rope. Extreme comedic struggle, exaggerated body stretch, dramatic action, motion lines. Panel 5: The exhausted tiny man finally walks behind the alarm clock holding a steaming coffee mug while still tied to the rope. The alarm clock happily marches forward like a leader, musical notes floating above it. Funny ending, cinematic composition. Environment: Giant wooden tabletop, soft blurred background, warm brown color palette, macro lens, tilt-shift effect, volumetric lighting, ultra-sharp focus on subjects, professional product photography, realistic shadows, premium cinematic color grading. Style: hyper-realistic miniature photography, macro diorama, cinematic storytelling, whimsical comedy, photorealism, ultra detailed, 8K, HDR, masterpiece, perfect composition, expressive faces, humorous visual narrative.","user_046d4072","user_046d4072","0","0","0","7h","images/community_45467a10-63cb-4748-bf7a-aeef9b2ff899/0.webp","[""images/community_45467a10-63cb-4748-bf7a-aeef9b2ff899/0.webp""]","https://raw.githubusercontent.com/mrslimslim/awesome-prompt/main/images/community_45467a10-63cb-4748-bf7a-aeef9b2ff899/0.webp","[""https://raw.githubusercontent.com/mrslimslim/awesome-prompt/main/images/community_45467a10-63cb-4748-bf7a-aeef9b2ff899/0.webp""]","https://x.com/user_046d4072/status/community_45467a10-63cb-4748-bf7a-aeef9b2ff899"
"images","community_b7a0e05a-b75f-4f02-8892-ff058523aee1","GPT Image","image","Premium editorial campaign.","Premium editorial campaign.
Main Subject: Young male model wearing a bright jade-green jacket.
Pose: Slight torso twist while facing the camera.
Camera: Circular side perspective.
Background: Jade studio.
Typography: ""STAY MOVING"".
Luxury photography.","Ahmed Nagaty","user_1233d897","0","0","0","9h","images/community_b7a0e05a-b75f-4f02-8892-ff058523aee1/0.webp","[""images/community_b7a0e05a-b75f-4f02-8892-ff058523aee1/0.webp""]","https://raw.githubusercontent.com/mrslimslim/awesome-prompt/main/images/community_b7a0e05a-b75f-4f02-8892-ff058523aee1/0.webp","[""https://raw.githubusercontent.com/mrslimslim/awesome-prompt/main/images/community_b7a0e05a-b75f-4f02-8892-ff058523aee1/0.webp""]","https://x.com/user_1233d897/status/community_b7a0e05a-b75f-4f02-8892-ff058523aee1"
"images","community_d45906a4-4fbc-495b-bc2c-b5baf3371dca","GPT Image","image","A young astronaut floats alone outside a broken spaceship...","A young astronaut floats alone outside a broken spaceship, holds a hand-drawn map of stars made by his daughter, in the distance a planet glows exactly like the drawing, Disney Pixar style, infinite dark space, single tear floating in zero gravity","Екатерина Вьюгина","user_f58d03d2","0","0","0","12h","images/community_d45906a4-4fbc-495b-bc2c-b5baf3371dca/0.webp","[""images/community_d45906a4-4fbc-495b-bc2c-b5baf3371dca/0.webp""]","https://raw.githubusercontent.com/mrslimslim/awesome-prompt/main/images/community_d45906a4-4fbc-495b-bc2c-b5baf3371dca/0.webp","[""https://raw.githubusercontent.com/mrslimslim/awesome-prompt/main/images/community_d45906a4-4fbc-495b-bc2c-b5baf3371dca/0.webp""]","https://x.com/user_f58d03d2/status/community_d45906a4-4fbc-495b-bc2c-b5baf3371dca"
"images","community_2f349d61-a9e0-407f-9f57-b77c3ce545ac","GPT Image","image","A chaos goblin accidentally drinks a potion that makes ev...","A chaos goblin accidentally drinks a potion that makes everything he touches turn into cheese, entire village is now cheese, he cries while eating the evidence, Disney comedy style, warm golden tones, extremely funny facial expressions","Екатерина Вьюгина","user_f58d03d2","0","0","0","12h","images/community_2f349d61-a9e0-407f-9f57-b77c3ce545ac/0.webp","[""images/community_2f349d61-a9e0-407f-9f57-b77c3ce545ac/0.webp""]","https://raw.githubusercontent.com/mrslimslim/awesome-prompt/main/images/community_2f349d61-a9e0-407f-9f57-b77c3ce545ac/0.webp","[""https://raw.githubusercontent.com/mrslimslim/awesome-prompt/main/images/community_2f349d61-a9e0-407f-9f57-b77c3ce545ac/0.webp""]","https://x.com/user_f58d03d2/status/community_2f349d61-a9e0-407f-9f57-b77c3ce545ac"
"images","community_bbcb3a06-37c3-4c70-9cee-9080406a3959","GPT Image","image","A playful studio photoshoot featuring six different child...","A playful studio photoshoot featuring six different children wearing colorful designer outfits inspired by candy colors. The background is an imaginative candy world with giant lollipops, macarons, gummy bears, candy canes, pastel balloons, oversized gift boxes, and striped walls in pink, mint, lavender, and cream. The children interact playfully, holding giant sweets, laughing, skipping, and making funny poses. Bright studio lighting, glossy commercial aesthetic, highly detailed, realistic faces, joyful expressions, premium children's fashion campaign.","lily design studio","user_6b090ca9","0","0","0","12h","images/community_bbcb3a06-37c3-4c70-9cee-9080406a3959/0.webp","[""images/community_bbcb3a06-37c3-4c70-9cee-9080406a3959/0.webp""]","https://raw.githubusercontent.com/mrslimslim/awesome-prompt/main/images/community_bbcb3a06-37c3-4c70-9cee-9080406a3959/0.webp","[""https://raw.githubusercontent.com/mrslimslim/awesome-prompt/main/images/community_bbcb3a06-37c3-4c70-9cee-9080406a3959/0.webp""]","https://x.com/user_6b090ca9/status/community_bbcb3a06-37c3-4c70-9cee-9080406a3959"
"images","community_b4a04403-e8b4-4daf-8282-6d60acfbd9a6","GPT Image","image","A high-end commercial fashion photoshoot featuring six di...","A high-end commercial fashion photoshoot featuring six different children aged 4–8 from diverse ethnic backgrounds, wearing modern pastel-colored summer outfits with linen shirts, flowing dresses, sneakers, and sun hats. They pose naturally inside a dreamy studio with oversized pastel arches, floating clouds, giant paper flowers, and soft geometric props. The children laugh, run, sit on colorful cubes, and interact with each other instead of looking directly at the camera. Soft diffused daylight-style lighting creates a fresh, airy atmosphere with subtle shadows. Editorial children's fashion photography, ultra-realistic, vibrant colors, premium magazine quality, full-body composition, highly detailed.","lily design studio","user_6b090ca9","0","0","0","12h","images/community_b4a04403-e8b4-4daf-8282-6d60acfbd9a6/0.webp","[""images/community_b4a04403-e8b4-4daf-8282-6d60acfbd9a6/0.webp""]","https://raw.githubusercontent.com/mrslimslim/awesome-prompt/main/images/community_b4a04403-e8b4-4daf-8282-6d60acfbd9a6/0.webp","[""https://raw.githubusercontent.com/mrslimslim/awesome-prompt/main/images/community_b4a04403-e8b4-4daf-8282-6d60acfbd9a6/0.webp""]","https://x.com/user_6b090ca9/status/community_b4a04403-e8b4-4daf-8282-6d60acfbd9a6"
